,Date,User,Tweet
4384,2023-02-27 05:31:45+00:00,lapsiazuli,"@Xitdey Es por el recession core, como hay recesión a nivel mundial entonces optaron por cosas más modestas. Eso y que las marcas ya no están prestando a menos que sea alguien de suma confianza."
4385,2023-02-27 05:31:40+00:00,MindfulObserve1,"@johncardillo So what's the problem, exactly?"
4386,2023-02-27 05:31:34+00:00,unusual_whales,"A Bank of America strategist says that the stock market will take a hit in the second half of this year and that the drop would be due to the delayed recession in the US. 

Read more details: https://t.co/kJW3Y3vR40"
4387,2023-02-27 05:31:33+00:00,B_SandhuLondon,Recession what recession ⬇️ https://t.co/awruu5hHgj
4388,2023-02-27 05:31:08+00:00,HalvingOne,"Billionaire 'Bond King' Jeffrey Gundlach Warns of 'Painful Outcomes' in Next Recession
https://t.co/UZD2M7Zlii"
4389,2023-02-27 05:30:49+00:00,Zipnewsorg,Survey: Business economists push back US recession forecasts https://t.co/YbD5ISG4WK
4390,2023-02-27 05:30:37+00:00,DevangP93340199,"@connectgurmeet Inflation
Recession
Raising rates
2023-24 year can b consolidation and slowdown"
4391,2023-02-27 05:30:22+00:00,radixweb,"Worried about how to overcome the consequences caused by Recession 2023?
Read on how Software Outsourcing during #recession could be your cheat code to finding opportunities within disruption.

https://t.co/nl6l2u6Fi8

#softwareoutsourcing #outsourcing #opportunity"
4392,2023-02-27 05:30:14+00:00,Peter_Nimitz,@Irkutyanin1 They stripped a lot of the stuff out during the recession to my understanding.
4393,2023-02-27 05:29:45+00:00,Cristian_o0,Brookfield’s Flatt Sees Sizzling CRE Demand Regardless of Recession https://t.co/1hWpRXJzao vía @financialserviceslife
4394,2023-02-27 05:28:52+00:00,NFTDesk,@BTCTN That’s not because of a recession. That’s companies relying on AI after laying off human beings.
4395,2023-02-27 05:28:05+00:00,SevenWhiteCats,"@jdaviscbr @GrogsGamut The main problem though, is if you kill the stage 3 cuts and raise job seeker, the RBA will say it's causing inflation and try and put the country into recession.
Keep the cuts, they'll still cause inflatation, and the RBA will make the poor pay for it."
4396,2023-02-27 05:27:58+00:00,MoonWat97093810,"2024 Bid in Jeopardy. Biden Faces Soaring Prices, expensive Gasoline and Looming Recession. He has no choice but to steal the next elections too. Do not doubt it. https://t.co/ExT6iIrLhz"
4397,2023-02-27 05:27:36+00:00,ChartsLk,"Apparel exports are one of the key contributors to SL's FX liquidity. It has grown by 20% in mid-2022 compared to 2021 and hit the historically highest export figure. But in Jan 2023 apparel exports fell by 18% due to the recession in the west.
https://t.co/8tqeSWHd7N"
4398,2023-02-27 05:27:05+00:00,Lambertainment,"@Politics_Polls @foxnewspoll lo, Wait Dems on taxes? lol.,... while in recession can't afford Saudi or Venezuela oil and eggs?   ur all in on it lol....losers"
4399,2023-02-27 05:26:59+00:00,DayarathneSa,"Apparel exports are one of the key contributors to SL's FX liquidity. It has grown by 20% in mid-2022 compared to 2021 and hit the historically highest export figure. But in Jan 2023 apparel exports fell by 18% due to the recession in the west.
https://t.co/PIum3xwnFz"
4400,2023-02-27 05:26:04+00:00,jlitwinetz,Economists' crystal balls are growing cloudier. But they still expect a recession   https://t.co/JZHhkzaMVU
4401,2023-02-27 05:24:33+00:00,e_revolutionist,"@GOP Lies. 
Unemployment is down. 
Wages are up. 
Prices are falling. 
Your scary recession isn't happening.
There are no caravans of immigrants coming across the border. 
You do want to end social security and Medicare.
You'll lie about anything. 
The GOP are Russian puppet traitors"
4402,2023-02-27 05:24:24+00:00,gphill60_gary,"@NewYorker I don’t understand who you should blame if not Biden. He along with the Dems have spent us into this high inflation, which will become a recession at this pace we are going."
4403,2023-02-27 05:24:12+00:00,LasVegasEricL,@SenTedCruz Ted Cruz's Tea Party single handedly stopped the one government program that could have ended the 2008 Great Recession in months. He should be impeached not re-elected.
4404,2023-02-27 05:23:33+00:00,itwortel,The World Economy in 2023: A Recession Year? https://t.co/8hpWMiYf0w
4405,2023-02-27 05:23:33+00:00,360mediaX,Economists' crystal balls are growing cloudier. But they still expect a recession https://t.co/AchrEX3AYZ
4406,2023-02-27 05:22:36+00:00,VonDerMina,"@caitoz Funny how Russia is a gas station country, a failed state, a dying nation, a depleted army drunk-raping all forms of life, Putin dies on repeat... but still, Russia is a dire threat to humanity, weaponizes the sun, drives global recession, set to invade whole Europe and beyond."
4407,2023-02-27 05:22:33+00:00,Loooki999,B*tch we're going through a recession.
4408,2023-02-27 05:22:04+00:00,WOKVNews,Survey: Business economists push back US recession forecasts https://t.co/s4Ourir2cM
4409,2023-02-27 05:21:29+00:00,sirimahanthesh,"Economists' crystal balls are growing cloudier. But they still expect a recession

https://t.co/o7ST7AAs5W"
4410,2023-02-27 05:20:59+00:00,YodelingLarry0,@KSTP We've been in a recession for months but unfortunately the media allowed the Biden administration to redefine the meaning.
4411,2023-02-27 05:20:17+00:00,nisatyas,"The ppl trending that stupid # probably don't realize or understand how many times bu SMI has kept this country afloat, narrowly missing spiral recession, w/ the strength of her fiscal policies alone. Our econony would NOT have survived the pandemic w/o her. Sehat2 ya Bu Ani."
4412,2023-02-27 05:19:50+00:00,ev_tech_stocks,"More likely the U.S. economy goes into recession the next few months, sa... https://t.co/tCvAMOCfbO via @YouTube"
4413,2023-02-27 05:19:34+00:00,finance_funnel,Survey: Business economists push back US recession forecasts – The Washington Post https://t.co/Ulg78u5xZB
4414,2023-02-27 05:18:23+00:00,RaRaRagnor,"@VP Inflation increasing act is a better term.
You can not spend your way out of a recession and its about to rear it's ugly head."
4415,2023-02-27 05:18:09+00:00,Vmaxpax,"Man Group - A look into 2023
""After the Rate Shock, the Growth Shock""

""A scenario of slowing growth and a recession as a base case would be a safe bet ""

https://t.co/u7JSoxpPzl"
4416,2023-02-27 05:17:43+00:00,NotthisWorld17,@dartek @unusual_whales Try a depression not recession.
4417,2023-02-27 05:17:21+00:00,TALK1370,Survey: Business economists push back US recession forecasts https://t.co/tCjNfcRjzH
4418,2023-02-27 05:17:16+00:00,dodo_rcg,Survey: Business economists push back US recession forecasts https://t.co/XG2ZGTRDyi
4419,2023-02-27 05:16:46+00:00,omercier,"@JoeCarlasare We are already in a recession, they just changed the definition"
4420,2023-02-27 05:16:39+00:00,aoatirona,"High inflation, rate hikes drag financial markets; analysts wary of global recession fears https://t.co/cVe2WzJMXM"
4421,2023-02-27 05:15:31+00:00,ThetaTendies,@CryptoParadyme We already in recession it’ll never go there again lol
4422,2023-02-27 05:14:39+00:00,barkitscass,"honestly what kind of sick joke is it to be affected by the economic crisis of 2009, experience a global pandemic that disrupted my early twenties, only to enter the workforce during a recession. like haven’t we had enough"
4423,2023-02-27 05:14:32+00:00,Aymn_khalaf,"Recession Likely After Fed Rate Hikes: Ex-Fed Governor...

Both sides of the debate as to whether the Fed interest-rate increases will cause a recession. Former Fed Gov. Frederic Mishkin, now a professor at Columbia University, and four other economists lean toward ""yes."" ... https://t.co/KAdJO97Lxy"
4424,2023-02-27 05:13:58+00:00,CryptoParadyme,@ThetaTendies berkshire recession edition https://t.co/dNzXEXOVIK
4425,2023-02-27 05:13:02+00:00,clickondetroit,Survey: Business economists push back US recession forecasts https://t.co/0emD9Ri2pD
4426,2023-02-27 05:12:06+00:00,osman_e_e,@Schuldensuehner Looks like recession on the way! https://t.co/mHjyqszWFb
4427,2023-02-27 05:11:13+00:00,LeTepavac,@solo_dio_ Sounds reasonable. In the US the average rate cutting cycle during a recession is 250bpts so 175 here in AUS is reasonable.
4428,2023-02-27 05:11:02+00:00,KSTP,"A majority of the nation’s business economists expect a U.S. recession to begin later this year than they had previously forecast, after a series of reports have pointed to a surprisingly resilient economy despite steadily higher interest rates. Fifty-e... https://t.co/VFynXe7MwB"
4429,2023-02-27 05:10:20+00:00,global_trends22,Economists' crystal balls are growing cloudier. But they still expect a recession https://t.co/CYnNVTTJyy
4430,2023-02-27 05:07:34+00:00,TheSoltesz,"@BetterDwelling I don't even know why this showed up in my feed. But, I read it and understand that because we're not heading to recession, banks have decided to take more money from people that want to buy houses that are overpriced by 30-40%"
4431,2023-02-27 05:07:33+00:00,TENTHElST,the $1k+ i pay in rent and utilities every month was almost how much i used to spend on kpop. i miss that cant wait to move back home #recession 💔❤️💕
4432,2023-02-27 05:06:54+00:00,mike_sandifer,"Is the threat of a US default more serious this time?

https://t.co/tMNmChQT35

#stockmarket #economicgrowth #inflation #recession #crypto #omicron #interestrates #federalreserve #monetarypolicy #investments #economy $SPY $VOO"
4433,2023-02-27 05:06:42+00:00,AlanLevinson10,@ayrton_graham recession despite lagging and coincident indicators being strong . Forward looking indicators are anemic and the other part of the equation that I view is major is the significant leverage being used to maintain the economy. This is so clear to me
4434,2023-02-27 05:06:15+00:00,popdelton,the recession is me not playing for four months and then spending all my money on shoes and tiaras and chaise lounges
4435,2023-02-27 05:06:15+00:00,popdelton,pay no attention to my plaza i know it’s ugly there’s a recession
4436,2023-02-27 05:05:55+00:00,SusannahEarnes1,"The ""top catalyst"" that could push gold above the $2,000-per-ounce range is a recession. A sharp drop in the stock market could force the u. . Federal reserve to pivot its stance."
4437,2023-02-27 05:05:21+00:00,JessicaVaugn,@alexadelman And by “saved” its in something subject to market variability as we head into a recession. Everyone’s gonna feel great!
4438,2023-02-27 05:04:50+00:00,mannni_talks,Recession as an opportunity https://t.co/EpUnjq2CYI via @YouTube
4439,2023-02-27 05:04:47+00:00,SurenaPishvaz,"What does Canadian gov. do?
-Public safety?No,Canada is a safe heaven of terrorists. #IRGCterroirsts 🤦🏻‍♂️
-Stable Economy?No,they created #inflation &amp; to compensate it by creating #recession &amp; increasing rates, makes people jobless. 🤦🏻‍♂️
@JustinTrudeau @theJagmeetSingh
@bankofcanada https://t.co/nqRvZP71PY"
4440,2023-02-27 05:04:36+00:00,GursanjitB,@gurgavin Recession Buy for Pfizer.. will look cheap once Bull Market sets in.
4441,2023-02-27 05:03:54+00:00,BigBreakingWire,"Quick Update

Citi $C Says Aggregate Demand Should Soften And Commodities Prices Should Weaken If Fed Tightening Prompts A Recession In The Next 2–4 Quarters

#USA #recession #EconomicCrisis #FinancialMarket #EconomicSlowdown"
4442,2023-02-27 05:02:29+00:00,jason913tn,"@ChadPergram Reminder that the CBOs projections don’t take into account things like global conflict or massive recession, which would make things way worse"
4443,2023-02-27 05:01:52+00:00,FamilySplash,"@kiwi_cynical @priskazka1 @Stephen_UK01 @visegrad24 Its also not a matter of will it run out, if needed US will just print money as it always does...but that leads to even worse inflation. Its already hitting us hard. 6.5% the economy has created many jobs but it feels like a recession with the higher costs due to inflation"
4444,2023-02-27 05:01:47+00:00,adamisapleb,@JoeCarlasare Recession started September 16 2019 with the repo market bailout
4445,2023-02-27 05:01:26+00:00,InvariantPersp1,#recession ... #StockMarket Bubble edition
4446,2023-02-27 05:01:22+00:00,MaceNewsMacro,US NABE: 58% OF 48-FORECASTER PANEL SEE MORE THAN 50% CHANCE OF RECESSION IN NEXT 12 MONTHS; ONLY 28% SEE RECESSION IN Q1  #NABE #economy #forecasts
4447,2023-02-27 05:01:12+00:00,Stockeys1,CITI SAYS AGGREGATE DEMAND SHOULD SOFTEN AND COMMODITIES PRICES SHOULD WEAKEN IF FED TIGHTENING PROMPTS A RECESSION IN THE NEXT 2-4 QUARTERS:
4448,2023-02-27 05:00:57+00:00,macronewswire,CITI SAYS AGGREGATE DEMAND SHOULD SOFTEN AND COMMODITIES PRICES SHOULD WEAKEN IF FED TIGHTENING PROMPTS A RECESSION IN THE NEXT 2-4 QUARTERS
4449,2023-02-27 05:00:56+00:00,breakingmkts,CITI SAYS AGGREGATE DEMAND SHOULD SOFTEN AND COMMODITIES PRICES SHOULD WEAKEN IF FED TIGHTENING PROMPTS A RECESSION IN THE NEXT 2-4 QUARTERS
